Date,Open,High,Low,Close,Adj Close,Volume
"Aug 23, 2019",215.55,224.50,214.00,223.55,223.55,"18,708"
"Aug 22, 2019",223.65,225.95,214.50,216.30,216.30,"37,503"
"Aug 21, 2019",217.30,231.35,217.30,222.50,222.50,"36,491"
"Aug 20, 2019",219.05,221.65,216.75,218.95,218.95,"9,098"
"Aug 19, 2019",213.30,221.05,212.05,219.45,219.45,"6,990"
"Aug 16, 2019",208.75,214.20,208.10,209.95,209.95,"2,240"
"Aug 14, 2019",214.00,217.80,209.70,211.25,211.25,"24,328"
"Aug 13, 2019",218.60,218.60,213.00,214.35,214.35,"8,036"
"Aug 9, 2019",224.00,224.00,216.20,218.20,218.20,"19,211"
"Aug 8, 2019",211.10,214.90,208.90,213.65,213.65,"11,074"
"Aug 7, 2019",220.00,220.00,202.50,206.55,206.55,"22,551"
"Aug 6, 2019",203.10,209.40,202.75,207.80,207.80,"18,544"
"Aug 5, 2019",205.00,205.65,195.20,203.50,203.50,"13,006"
"Aug 2, 2019",199.00,208.30,199.00,206.55,206.55,"20,514"
"Aug 1, 2019",206.60,212.50,201.15,203.55,203.55,"9,121"
"Jul 31, 2019",202.95,208.45,198.00,206.95,206.95,"16,504"
"Jul 30, 2019",202.05,210.25,202.05,203.40,203.40,"11,500"
"Jul 29, 2019",216.35,218.70,205.50,207.45,207.45,"13,962"
"Jul 26, 2019",213.90,219.80,213.90,215.55,215.55,"10,525"
"Jul 25, 2019",208.50,216.90,208.50,214.85,214.85,"8,403"
"Jul 24, 2019",213.45,213.55,206.20,208.55,208.55,"31,354"
"Jul 23, 2019",214.25,215.20,207.50,213.70,213.70,"20,109"
"Jul 22, 2019",211.60,215.90,208.00,214.65,214.65,"10,992"
"Jul 19, 2019",217.50,217.50,209.05,211.00,211.00,"21,292"
"Jul 18, 2019",221.75,223.65,211.50,213.40,213.40,"29,539"
"Jul 17, 2019",223.00,225.35,221.00,221.85,221.85,"24,424"
"Jul 16, 2019",222.75,225.35,221.00,222.35,222.35,"14,515"
"Jul 15, 2019",224.50,226.00,221.35,221.95,221.95,"15,534"
"Jul 12, 2019",225.05,225.25,222.45,222.80,222.80,"2,612"
"Jul 11, 2019",227.00,228.95,224.35,225.05,225.05,"9,850"
"Jul 10, 2019",224.45,227.00,223.45,224.25,224.25,"8,143"
"Jul 9, 2019",222.10,226.00,220.60,221.75,221.75,"14,467"
"Jul 8, 2019",221.65,223.60,219.05,222.45,222.45,"13,538"
"Jul 5, 2019",230.20,232.20,224.80,225.10,225.10,"20,160"
"Jul 4, 2019",235.15,235.35,227.10,229.65,229.65,"17,266"
"Jul 3, 2019",237.80,240.90,231.00,232.15,232.15,"30,082"
"Jul 2, 2019",226.10,244.30,225.65,235.75,235.75,"97,798"
"Jul 1, 2019",224.15,232.60,222.20,223.85,223.85,"38,172"
"Jun 28, 2019",223.20,226.00,220.85,224.35,224.35,"14,966"
"Jun 27, 2019",223.45,227.00,219.90,221.40,221.40,"46,424"
"Jun 26, 2019",221.05,227.00,221.05,223.55,223.55,"17,639"
"Jun 25, 2019",221.85,228.20,218.00,221.85,221.85,"24,743"
"Jun 24, 2019",228.00,231.25,221.90,224.75,224.75,"24,397"
"Jun 21, 2019",212.05,230.00,211.10,223.90,223.90,"42,392"
"Jun 20, 2019",210.00,213.55,203.00,211.30,211.30,"40,255"
"Jun 19, 2019",226.60,226.60,204.40,211.50,211.50,"36,642"
"Jun 18, 2019",228.30,229.40,224.95,226.05,226.05,"5,047"
"Jun 17, 2019",233.35,236.50,227.20,229.05,229.05,"12,323"
"Jun 14, 2019",236.60,240.00,229.00,232.35,232.35,"34,670"
"Jun 13, 2019",226.00,239.00,222.25,234.65,234.65,"43,801"
"Jun 12, 2019",229.00,229.00,221.65,222.55,222.55,"10,289"
"Jun 11, 2019",224.95,230.45,220.50,227.75,227.75,"9,372"
"Jun 10, 2019",222.70,229.40,222.40,224.95,224.95,"13,643"
"Jun 7, 2019",227.95,232.00,221.15,223.00,223.00,"29,474"
"Jun 6, 2019",231.00,240.00,225.00,227.50,227.50,"10,701"
"Jun 4, 2019",240.00,240.00,231.30,232.00,232.00,"11,606"
"Jun 3, 2019",237.00,237.00,230.90,235.30,235.30,"17,015"
"May 31, 2019",235.25,243.00,230.00,235.60,235.60,"36,092"
"May 30, 2019",233.00,239.00,231.80,234.80,234.80,"34,579"
"May 29, 2019",244.00,253.05,230.00,235.80,235.80,"70,343"
"May 28, 2019",224.75,243.90,223.00,240.15,240.15,"177,948"
"May 27, 2019",227.00,229.05,222.40,223.20,223.20,"8,844"
"May 24, 2019",227.95,234.00,226.20,226.85,226.85,"22,342"
"May 23, 2019",233.00,244.45,218.00,224.10,224.10,"134,053"
"May 22, 2019",224.80,229.95,224.80,227.90,227.90,"24,024"
"May 21, 2019",225.00,232.00,223.00,225.65,225.65,"25,225"
"May 20, 2019",217.40,226.70,215.10,223.85,223.85,"69,439"
"May 17, 2019",208.60,208.60,204.45,205.40,205.40,"7,931"
"May 16, 2019",211.30,211.75,207.00,208.40,208.40,"8,132"
"May 15, 2019",209.10,214.60,209.10,209.70,209.70,"10,653"
"May 14, 2019",206.25,211.90,202.95,210.80,210.80,"27,235"
"May 13, 2019",207.85,214.00,202.90,206.20,206.20,"12,895"
"May 10, 2019",208.30,212.40,205.75,207.70,207.70,"14,471"
"May 9, 2019",205.00,209.00,203.80,205.10,205.10,"5,979"
"May 8, 2019",209.35,211.50,204.15,205.15,205.15,"12,189"
"May 7, 2019",214.60,220.00,206.15,210.75,210.75,"9,575"
"May 6, 2019",215.65,218.95,208.45,214.00,214.00,"9,921"
"May 3, 2019",217.15,222.50,214.30,217.70,217.70,"16,488"
"May 2, 2019",216.85,219.70,211.05,214.35,214.35,"8,086"
"Apr 30, 2019",217.35,223.65,211.45,217.05,217.05,"10,848"
"Apr 26, 2019",216.10,221.65,216.10,219.20,219.20,"6,454"
"Apr 25, 2019",220.90,228.90,220.00,220.95,220.95,"15,586"
"Apr 24, 2019",218.05,221.95,214.60,219.75,219.75,"2,664"
"Apr 23, 2019",220.00,223.90,212.00,214.95,214.95,"20,933"
"Apr 22, 2019",223.60,227.50,219.90,221.20,221.20,"10,932"
"Apr 18, 2019",228.95,229.85,221.50,223.80,223.80,"20,403"
"Apr 16, 2019",222.95,232.70,221.90,229.00,229.00,"56,304"
"Apr 15, 2019",224.00,224.50,221.25,221.85,221.85,"8,623"
"Apr 12, 2019",220.05,224.25,217.95,220.60,220.60,"16,552"
"Apr 11, 2019",215.05,220.50,214.75,217.45,217.45,"4,827"
"Apr 10, 2019",222.85,222.90,216.00,216.65,216.65,"11,275"
"Apr 9, 2019",218.95,225.95,217.50,222.25,222.25,"17,050"
"Apr 8, 2019",221.00,221.60,216.90,217.85,217.85,"8,818"
"Apr 5, 2019",222.75,223.75,218.20,220.15,220.15,"5,635"
"Apr 4, 2019",218.40,222.60,218.40,221.50,221.50,"7,554"
"Apr 3, 2019",223.60,223.70,216.50,218.20,218.20,"11,808"
"Apr 2, 2019",221.50,224.40,219.65,221.85,221.85,"15,011"
"Apr 1, 2019",217.40,224.40,217.40,221.40,221.40,"12,187"
"Mar 28, 2019",209.70,219.45,209.70,218.10,218.10,"21,350"
"Mar 27, 2019",218.05,219.40,210.10,212.30,212.30,"16,916"
"Mar 26, 2019",216.95,222.15,214.10,216.45,216.45,"31,755"
"Mar 25, 2019",220.60,223.95,212.40,215.10,215.10,"22,909"
"Mar 22, 2019",234.75,234.75,222.00,224.10,224.10,"21,157"
"Mar 20, 2019",223.80,230.65,220.40,224.50,224.50,"17,571"
"Mar 19, 2019",228.90,228.90,222.55,223.80,223.80,"25,686"
"Mar 18, 2019",235.90,235.90,223.20,226.05,226.05,"86,072"
"Mar 15, 2019",206.30,242.50,206.30,236.55,236.55,"214,228"
"Mar 14, 2019",211.00,214.75,206.45,207.35,207.35,"10,826"
"Mar 13, 2019",219.50,219.70,210.10,213.45,213.45,"11,083"
"Mar 12, 2019",217.70,217.80,213.20,214.25,214.25,"24,089"
"Mar 11, 2019",207.95,213.60,207.90,209.90,209.90,"12,406"
"Mar 8, 2019",205.65,210.30,204.80,206.45,206.45,"11,490"
"Mar 7, 2019",208.95,211.40,197.00,205.15,205.15,"20,364"
"Mar 6, 2019",210.00,218.05,207.50,208.25,208.25,"33,663"
"Mar 5, 2019",206.05,211.50,203.75,208.35,208.35,"19,105"
"Mar 1, 2019",206.40,212.00,202.00,205.25,205.25,"20,057"
"Feb 28, 2019",197.75,208.50,192.00,203.55,203.55,"36,394"
"Feb 27, 2019",208.90,208.90,193.90,196.05,196.05,"26,119"
"Feb 26, 2019",204.05,211.70,192.75,197.10,197.10,"47,543"
"Feb 25, 2019",214.15,215.95,203.00,210.55,210.55,"6,918"
"Feb 22, 2019",213.05,217.10,212.10,213.30,213.30,"5,047"
"Feb 21, 2019",216.10,218.25,207.55,212.10,212.10,"9,397"
"Feb 20, 2019",219.45,219.65,214.50,215.85,215.85,"16,593"
"Feb 19, 2019",218.55,224.95,217.80,219.15,219.15,"11,550"
"Feb 18, 2019",215.65,221.95,211.00,219.40,219.40,"24,562"
"Feb 15, 2019",214.65,215.90,211.80,213.85,213.85,"14,108"
"Feb 14, 2019",210.20,216.20,207.25,214.25,214.25,"16,471"
"Feb 12, 2019",216.95,217.00,210.70,211.30,211.30,"7,737"
"Feb 11, 2019",215.95,217.75,213.70,214.25,214.25,"11,988"
"Feb 8, 2019",215.00,216.50,214.30,215.00,215.00,"31,034"
"Feb 7, 2019",216.85,218.00,212.00,216.30,216.30,"27,407"
"Feb 6, 2019",215.45,218.55,214.65,216.10,216.10,"32,755"
"Feb 5, 2019",217.00,218.80,213.00,214.30,214.30,"22,059"
"Feb 4, 2019",214.95,218.35,208.20,215.00,215.00,"28,893"
"Feb 1, 2019",216.95,217.00,213.00,215.45,215.45,"14,927"
"Jan 31, 2019",212.55,219.30,209.15,212.25,212.25,"16,271"
"Jan 30, 2019",215.95,217.40,210.00,214.10,214.10,"25,792"
"Jan 29, 2019",207.80,217.00,205.35,214.50,214.50,"49,132"
"Jan 28, 2019",204.80,213.80,196.25,210.10,210.10,"61,497"
"Jan 25, 2019",202.75,208.50,202.75,206.20,206.20,"24,677"
"Jan 24, 2019",208.00,211.30,203.70,204.80,204.80,"17,689"
"Jan 23, 2019",208.15,221.50,205.60,208.10,208.10,"52,034"
"Jan 22, 2019",216.95,217.50,208.50,209.80,209.80,"17,908"
"Jan 21, 2019",214.55,222.20,214.55,217.35,217.35,"16,864"
"Jan 18, 2019",220.70,220.70,211.95,215.30,215.30,"23,853"
"Jan 17, 2019",228.90,228.90,220.00,220.60,220.60,"15,429"
"Jan 16, 2019",221.45,227.90,218.00,226.70,226.70,"30,167"
"Jan 15, 2019",224.70,226.25,218.50,219.30,219.30,"15,790"
"Jan 14, 2019",221.30,229.15,217.20,222.90,222.90,"65,214"
"Jan 11, 2019",218.70,231.25,213.80,220.80,220.80,"113,171"
"Jan 10, 2019",206.25,218.00,205.65,215.65,215.65,"37,981"
"Jan 9, 2019",206.40,209.00,204.00,207.35,207.35,"18,260"
"Jan 8, 2019",201.50,209.15,198.00,205.70,205.70,"27,898"
"Jan 7, 2019",202.00,203.60,180.00,200.25,200.25,"15,607"
"Jan 4, 2019",200.00,201.10,197.60,199.30,199.30,"9,074"
"Jan 3, 2019",199.95,202.75,199.10,200.55,200.55,"10,067"
"Jan 2, 2019",199.05,202.00,198.30,199.80,199.80,"13,795"
"Jan 1, 2019",199.50,202.40,199.50,200.65,200.65,"18,839"
"Dec 31, 2018",200.00,201.90,197.90,198.90,198.90,"21,563"
"Dec 28, 2018",196.90,202.60,196.55,197.65,197.65,"27,707"
"Dec 27, 2018",198.70,200.05,194.50,195.55,195.55,"41,610"
"Dec 26, 2018",210.80,210.80,196.00,198.85,198.85,"51,722"
"Dec 24, 2018",201.50,209.20,199.75,200.70,200.70,"21,964"
"Dec 21, 2018",217.00,217.20,207.55,209.90,209.90,"16,238"
"Dec 20, 2018",219.00,225.00,215.60,216.45,216.45,"12,267"
"Dec 19, 2018",218.90,222.25,218.05,219.25,219.25,"10,841"
"Dec 18, 2018",215.20,223.40,215.20,217.40,217.40,"15,476"
"Dec 17, 2018",218.20,219.90,215.20,217.30,217.30,"8,310"
"Dec 14, 2018",222.00,226.00,217.10,219.75,219.75,"15,635"
"Dec 13, 2018",218.90,226.60,216.80,219.80,219.80,"19,689"
"Dec 12, 2018",210.25,218.40,209.50,216.65,216.65,"12,899"
"Dec 11, 2018",203.00,214.00,202.80,209.90,209.90,"17,519"
"Dec 10, 2018",207.60,214.70,201.80,210.10,210.10,"16,571"
"Dec 7, 2018",218.00,220.00,216.25,217.65,217.65,"19,063"
"Dec 6, 2018",214.30,219.30,214.30,216.15,216.15,"22,543"
"Dec 5, 2018",216.00,226.50,215.45,218.15,218.15,"70,801"
"Dec 4, 2018",218.95,223.00,217.45,218.15,218.15,"28,338"
"Dec 3, 2018",226.20,228.00,215.25,217.50,217.50,"73,936"
"Nov 30, 2018",231.00,238.25,222.20,226.45,226.45,"49,525"
"Nov 29, 2018",235.00,236.10,226.45,226.95,226.95,"34,542"
"Nov 28, 2018",254.50,256.30,237.75,238.35,238.35,"86,400"
"Nov 27, 2018",239.05,250.55,230.00,250.25,250.25,"111,415"
"Nov 26, 2018",236.00,241.00,235.05,238.65,238.65,"50,740"
"Nov 22, 2018",236.30,240.00,226.65,233.20,233.20,"76,508"
"Nov 21, 2018",236.00,244.20,233.10,236.40,236.40,"101,328"
"Nov 20, 2018",229.00,240.80,226.50,235.70,235.70,"183,652"
"Nov 19, 2018",212.20,235.00,209.20,232.20,232.20,"204,636"
"Nov 16, 2018",211.00,225.00,201.00,214.60,214.60,"229,767"
"Nov 15, 2018",192.00,209.60,192.00,209.40,209.40,"182,309"
"Nov 14, 2018",174.45,190.55,174.45,190.55,190.55,"128,819"
"Nov 13, 2018",165.35,175.00,165.35,173.25,173.25,"13,277"
"Nov 12, 2018",176.30,180.00,170.00,171.60,171.60,"15,713"
"Nov 9, 2018",178.90,178.90,176.00,176.60,176.60,"8,682"
"Nov 7, 2018",178.90,185.00,178.05,179.45,179.45,"6,506"
"Nov 6, 2018",184.00,186.15,177.00,178.95,178.95,"20,789"
"Nov 5, 2018",180.95,190.00,178.30,181.70,181.70,"51,530"
"Nov 2, 2018",178.15,184.50,177.00,178.10,178.10,"41,054"
"Nov 1, 2018",165.25,182.35,165.25,177.15,177.15,"72,039"
"Oct 31, 2018",163.00,169.00,162.45,166.65,166.65,"17,557"
"Oct 30, 2018",169.90,172.90,162.50,163.25,163.25,"45,694"
"Oct 29, 2018",161.90,161.90,160.00,161.90,161.90,"18,792"
"Oct 26, 2018",156.00,157.65,151.50,154.20,154.20,"1,729"
"Oct 25, 2018",157.10,158.10,151.60,153.95,153.95,"3,380"
"Oct 24, 2018",157.70,161.95,155.00,158.10,158.10,"4,027"
"Oct 23, 2018",160.00,160.00,154.00,157.70,157.70,"2,751"
"Oct 22, 2018",163.95,163.95,156.00,157.20,157.20,"3,206"
"Oct 19, 2018",160.00,165.00,155.15,159.60,159.60,"3,734"
"Oct 17, 2018",165.35,173.55,163.00,163.30,163.30,"7,102"
"Oct 16, 2018",165.95,168.00,160.00,165.30,165.30,"5,872"
"Oct 15, 2018",156.00,161.00,154.05,160.15,160.15,"10,084"
"Oct 12, 2018",152.00,155.90,152.00,155.90,155.90,"6,518"
"Oct 11, 2018",152.20,152.20,146.00,148.50,148.50,"2,501"
"Oct 10, 2018",144.60,153.35,144.60,149.75,149.75,"26,297"
"Oct 9, 2018",147.00,149.40,142.00,146.05,146.05,"5,291"
"Oct 8, 2018",142.50,148.90,141.35,145.95,145.95,"12,315"
"Oct 5, 2018",150.00,153.00,145.55,148.75,148.75,"5,296"
"Oct 4, 2018",150.00,156.80,146.80,151.15,151.15,"18,942"
"Oct 3, 2018",158.05,159.40,152.00,154.50,154.50,"34,561"
"Oct 1, 2018",160.00,161.00,152.25,157.15,157.15,"30,211"
"Sep 28, 2018",169.95,175.00,160.25,160.25,160.25,"36,551"
"Sep 27, 2018",171.70,173.90,168.00,168.65,168.65,"28,772"
"Sep 26, 2018",174.00,178.00,167.70,172.50,172.50,"29,049"
"Sep 25, 2018",178.55,178.55,169.90,171.80,171.80,"49,578"
"Sep 24, 2018",182.45,182.90,174.40,178.65,178.65,"70,005"
"Sep 21, 2018",179.85,185.85,168.95,182.45,182.45,"104,303"
"Sep 19, 2018",184.70,186.75,176.50,177.80,177.80,"42,491"
"Sep 18, 2018",185.05,188.50,182.40,183.05,183.05,"57,357"
"Sep 17, 2018",184.90,191.00,181.95,186.80,186.80,"100,661"
"Sep 14, 2018",182.90,190.35,178.00,185.00,185.00,"95,911"
"Sep 12, 2018",184.00,186.00,175.25,181.30,181.30,"133,497"
"Sep 11, 2018",192.55,194.40,183.10,184.15,184.15,"57,724"
"Sep 10, 2018",196.00,200.90,191.85,192.70,192.70,"109,094"
"Sep 7, 2018",200.00,205.65,194.60,196.00,196.00,"116,103"
"Sep 6, 2018",197.90,202.30,191.00,198.20,198.20,"148,643"
"Sep 5, 2018",210.60,211.90,197.60,199.10,199.10,"125,374"
"Sep 4, 2018",222.90,222.90,206.30,208.00,208.00,"140,689"
"Sep 3, 2018",229.00,231.50,216.55,216.95,216.95,"97,004"
"Aug 31, 2018",229.00,236.00,225.00,227.90,227.90,"102,879"
"Aug 30, 2018",225.50,236.00,222.45,229.30,229.30,"325,519"
"Aug 29, 2018",231.00,245.00,228.00,234.15,234.15,"959,443"
"Aug 28, 2018",206.80,242.00,201.00,234.95,234.95,"2,064,016"
"Aug 27, 2018",170.55,203.25,169.00,203.15,203.15,"1,412,912"
"Aug 24, 2018",171.00,172.70,165.00,169.40,169.40,"105,431"
"Aug 23, 2018",171.70,174.30,168.60,170.65,170.65,"106,706"
"Aug 21, 2018",168.45,174.30,167.30,169.95,169.95,"122,377"
"Aug 20, 2018",168.95,170.05,165.10,168.25,168.25,"113,957"
"Aug 17, 2018",165.20,170.95,162.00,166.75,166.75,"149,217"
"Aug 16, 2018",165.70,169.45,163.55,164.50,164.50,"93,705"
"Aug 14, 2018",161.85,175.00,161.85,165.90,165.90,"257,927"
"Aug 13, 2018",164.00,166.35,158.75,161.95,161.95,"130,810"
"Aug 10, 2018",169.20,172.10,162.70,163.55,163.55,"139,107"
"Aug 9, 2018",170.15,175.40,168.00,169.05,169.05,"84,460"
"Aug 8, 2018",177.35,180.00,171.00,172.60,172.60,"179,577"
"Aug 7, 2018",171.10,182.20,163.30,176.75,176.75,"485,062"
"Aug 6, 2018",168.60,172.30,168.60,171.10,171.10,"74,313"
"Aug 3, 2018",168.00,171.45,165.40,167.30,167.30,"123,437"
"Aug 2, 2018",166.05,170.90,161.95,166.60,166.60,"97,470"
"Aug 1, 2018",170.05,171.25,166.00,167.55,167.55,"89,886"
"Jul 31, 2018",172.05,176.00,168.35,169.50,169.50,"121,827"
"Jul 30, 2018",169.50,174.40,165.65,172.45,172.45,"114,324"
"Jul 27, 2018",164.00,175.50,164.00,168.60,168.60,"108,551"
"Jul 26, 2018",169.95,173.30,164.30,167.40,167.40,"123,560"
"Jul 25, 2018",180.25,184.00,169.55,174.15,174.15,"304,267"
"Jul 24, 2018",161.95,184.40,159.45,177.90,177.90,"255,395"
"Jul 23, 2018",151.05,163.40,150.70,160.75,160.75,"129,623"
"Jul 20, 2018",147.95,157.00,147.95,149.70,149.70,"134,320"
"Jul 19, 2018",150.25,151.50,146.00,148.65,148.65,"60,051"
"Jul 18, 2018",157.05,158.05,145.65,149.70,149.70,"45,886"
"Jul 17, 2018",154.40,158.40,154.40,156.10,156.10,"69,376"
"Jul 16, 2018",158.40,160.30,152.10,154.15,154.15,"50,948"
"Jul 13, 2018",167.50,167.50,159.10,160.50,160.50,"77,271"
"Jul 12, 2018",164.00,168.50,163.55,165.85,165.85,"58,162"
"Jul 11, 2018",160.00,169.70,158.00,164.15,164.15,"232,133"
"Jul 10, 2018",160.00,162.80,156.30,160.10,160.10,"44,112"
"Jul 9, 2018",160.00,162.80,156.50,161.45,161.45,"38,579"
"Jul 6, 2018",157.00,162.40,157.00,159.50,159.50,"67,862"
"Jul 5, 2018",155.00,159.70,155.00,158.20,158.20,"50,176"
"Jul 4, 2018",152.00,159.50,151.10,156.75,156.75,"32,473"
"Jul 3, 2018",153.00,154.35,148.60,153.30,153.30,"48,145"
"Jul 2, 2018",161.50,161.50,151.20,154.90,154.90,"56,199"
"Jun 29, 2018",146.20,160.45,146.20,155.95,155.95,"103,768"
"Jun 28, 2018",147.50,150.55,143.00,145.80,145.80,"92,515"
"Jun 27, 2018",161.00,163.00,144.80,151.30,151.30,"69,058"
"Jun 26, 2018",166.60,168.65,160.15,162.75,162.75,"92,225"
"Jun 25, 2018",165.80,170.50,164.45,168.90,168.90,"123,740"
"Jun 22, 2018",155.00,168.00,153.85,164.70,164.70,"133,872"
"Jun 21, 2018",152.20,157.55,151.00,154.85,154.85,"130,469"
"Jun 20, 2018",151.25,154.90,151.25,152.20,152.20,"53,912"
"Jun 19, 2018",151.00,153.70,149.00,152.25,152.25,"43,770"
"Jun 18, 2018",147.95,152.70,146.00,151.55,151.55,"67,783"
"Jun 15, 2018",143.05,149.50,143.05,148.85,148.85,"55,015"
"Jun 14, 2018",143.80,147.00,143.30,144.80,144.80,"94,375"
"Jun 13, 2018",142.25,146.90,142.00,142.45,142.45,"38,938"
"Jun 12, 2018",141.00,146.70,141.00,143.80,143.80,"39,364"
"Jun 11, 2018",136.00,149.50,136.00,142.50,142.50,"111,617"
"Jun 8, 2018",137.50,139.50,134.90,137.60,137.60,"49,722"
"Jun 7, 2018",131.00,141.50,131.00,138.60,138.60,"62,687"
"Jun 6, 2018",127.00,134.40,125.95,132.45,132.45,"57,249"
"Jun 5, 2018",134.00,145.00,126.65,131.25,131.25,"435,618"
"Jun 4, 2018",133.00,138.50,130.45,135.10,135.10,"86,152"
"Jun 1, 2018",134.00,137.00,132.00,134.55,134.55,"43,758"
"May 31, 2018",137.10,140.50,134.45,135.85,135.85,"48,560"
"May 30, 2018",136.10,140.00,135.50,136.45,136.45,"53,388"
"May 29, 2018",138.00,155.00,134.10,140.25,140.25,"154,661"
"May 28, 2018",131.50,141.80,127.70,138.90,138.90,"181,810"
"May 25, 2018",125.00,130.00,122.60,129.10,129.10,"59,555"
"May 24, 2018",121.25,127.50,115.00,124.50,124.50,"109,961"
"May 23, 2018",124.00,124.60,119.60,120.70,120.70,"33,739"
"May 22, 2018",126.00,126.75,122.50,123.95,123.95,"38,568"
"May 21, 2018",129.00,131.45,123.30,124.75,124.75,"88,575"
"May 18, 2018",132.50,132.80,123.25,127.55,127.55,"168,497"
"May 17, 2018",131.70,139.50,130.05,131.70,131.70,"268,549"
"May 16, 2018",142.90,142.90,128.35,129.65,129.65,"242,779"
"May 15, 2018",158.00,158.00,138.00,141.35,141.35,"137,787"
"May 14, 2018",164.00,164.35,157.20,158.45,158.45,"34,008"
"May 11, 2018",177.75,177.75,163.50,165.10,165.10,"78,350"
"May 10, 2018",165.50,174.00,159.00,168.95,168.95,"231,523"
"May 9, 2018",165.95,167.00,162.15,163.70,163.70,"23,267"
"May 8, 2018",167.45,167.50,163.55,165.60,165.60,"17,105"
"May 7, 2018",166.00,169.00,163.45,166.30,166.30,"47,143"
"May 4, 2018",167.00,168.25,162.10,164.30,164.30,"29,510"
"May 3, 2018",170.00,171.00,164.25,167.00,167.00,"47,318"
"May 2, 2018",169.90,172.00,165.65,167.00,167.00,"41,495"
"Apr 30, 2018",169.25,172.05,167.55,168.95,168.95,"39,685"
"Apr 27, 2018",168.50,174.50,168.30,169.50,169.50,"51,249"
"Apr 26, 2018",168.75,169.25,164.00,167.45,167.45,"21,476"
"Apr 25, 2018",168.55,170.50,166.20,167.65,167.65,"47,777"
"Apr 24, 2018",171.50,173.25,167.20,168.75,168.75,"52,703"
"Apr 23, 2018",172.60,174.95,169.50,170.75,170.75,"52,145"
"Apr 20, 2018",174.40,178.05,170.80,171.85,171.85,"102,315"
"Apr 19, 2018",175.00,178.00,172.90,173.65,173.65,"45,352"
"Apr 18, 2018",176.95,179.50,173.80,174.40,174.40,"80,496"
"Apr 17, 2018",177.45,181.20,173.95,175.60,175.60,"52,041"
"Apr 16, 2018",175.90,182.55,174.30,177.40,177.40,"76,279"
"Apr 13, 2018",177.85,182.75,175.00,176.45,176.45,"81,313"
"Apr 12, 2018",178.95,184.00,173.00,175.95,175.95,"67,236"
"Apr 11, 2018",178.70,184.60,178.00,179.60,179.60,"56,695"
"Apr 10, 2018",179.30,184.90,178.00,180.95,180.95,"122,862"
"Apr 9, 2018",183.40,183.40,177.00,177.75,177.75,"54,211"
"Apr 6, 2018",187.00,187.00,178.80,179.70,179.70,"108,648"
"Apr 5, 2018",186.65,188.20,179.20,182.60,182.60,"109,763"
"Apr 4, 2018",192.20,194.00,181.60,183.45,183.45,"55,937"
"Apr 3, 2018",194.00,198.90,187.00,191.70,191.70,"61,705"
"Apr 2, 2018",193.55,198.65,178.00,190.25,190.25,"83,814"
"Mar 28, 2018",190.00,197.00,184.95,191.25,191.25,"51,424"
"Mar 27, 2018",197.00,199.70,189.30,191.15,191.15,"39,450"
"Mar 26, 2018",190.70,198.25,187.50,194.80,194.80,"63,646"
"Mar 23, 2018",193.00,196.45,186.70,191.00,191.00,"73,891"
"Mar 22, 2018",198.50,203.00,195.30,200.25,200.25,"43,947"
"Mar 21, 2018",199.95,200.60,197.00,198.40,198.40,"69,709"
"Mar 20, 2018",185.00,203.70,184.55,194.30,194.30,"151,987"
"Mar 19, 2018",191.55,195.00,184.10,186.15,186.15,"95,912"
"Mar 16, 2018",184.40,190.95,184.00,190.20,190.20,"82,823"
"Mar 15, 2018",182.95,185.80,181.45,182.65,182.65,"53,460"
"Mar 14, 2018",183.00,185.95,178.35,183.80,183.80,"58,191"
"Mar 13, 2018",185.00,191.60,182.35,185.00,185.00,"71,864"
"Mar 12, 2018",182.50,186.50,176.40,185.10,185.10,"89,634"
"Mar 9, 2018",177.00,184.40,170.00,182.50,182.50,"140,523"
"Mar 8, 2018",182.00,188.05,154.80,177.00,177.00,"460,415"
"Mar 7, 2018",194.00,194.00,173.45,179.85,179.85,"129,411"
"Mar 1, 2018",204.35,206.15,201.85,203.45,203.45,"31,350"
"Feb 28, 2018",202.00,206.35,199.15,202.65,202.65,"52,984"
"Feb 27, 2018",212.00,212.00,201.20,203.25,203.25,"24,848"
"Feb 26, 2018",210.00,211.15,206.25,208.05,208.05,"23,171"
"Feb 23, 2018",210.10,214.30,207.60,209.30,209.30,"39,813"
"Feb 22, 2018",204.45,211.60,201.00,207.55,207.55,"61,303"
"Feb 21, 2018",196.55,205.00,196.55,202.90,202.90,"51,501"
"Feb 20, 2018",195.70,198.20,193.40,196.50,196.50,"69,656"
"Feb 19, 2018",203.55,203.90,192.00,195.60,195.60,"73,295"
"Feb 16, 2018",214.95,214.95,201.00,203.80,203.80,"74,520"
"Feb 15, 2018",214.00,214.20,205.60,208.60,208.60,"69,688"
"Feb 14, 2018",218.00,218.00,210.50,212.05,212.05,"45,118"
"Feb 12, 2018",208.95,215.00,208.45,210.30,210.30,"97,404"
"Feb 9, 2018",193.00,218.75,190.95,204.75,204.75,"172,136"
"Feb 8, 2018",193.00,200.95,193.00,197.90,197.90,"61,925"
"Feb 7, 2018",190.00,199.00,190.00,193.65,193.65,"48,440"
"Feb 5, 2018",191.00,198.00,178.00,193.85,193.85,"118,774"
"Feb 2, 2018",204.00,210.10,188.00,193.00,193.00,"161,442"
"Feb 1, 2018",209.55,213.00,206.10,207.35,207.35,"68,005"
"Jan 31, 2018",209.00,214.85,206.75,209.25,209.25,"68,769"
